ID,Make,Model,Year,Trim,Description,Class,URL,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Gross weight (lbs),Cylinders,Horsepower (HP),Valves,Valve timing,Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA mileage (mpg),Front head room (in),Front hip room (in),Front leg room (in),Front shoulder room (in),Rear head room (in),Rear hip room (in),Rear leg room (in),Rear shoulder room (in),Cargo capacity (cu ft)
295,Lexus,LX,2001,LX 470 - 4dr SUV,(4.7L V8 4x4 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2000/oem/2000_lexus_lx-470_4dr-suv_base_fq_oem_2_400.jpg,SUV,192.5,76.4,72.8,112.2,,,V8,230,32,, Four wheel drive , 4-speed automatic, Gas, Premium unleaded (required),25.4, 12/15 mpg,40,58.6,42.3,61.3,39.4,57.9,34.3,61.1,
296,Lexus,LX,2002,LX 470 - 4dr SUV,(4.7L V8 4x4 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2002/oem/2002_lexus_lx-470_4dr-suv_base_fq_oem_1_400.jpg,SUV,192.5,76.4,72.8,112.2,5401,6860,V8,230,32,, Four wheel drive , 4-speed automatic, Gas, Regular unleaded,25.4, 12/15 mpg,40,58.6,42.3,61.3,39.4,57.9,34.3,61.1,19.1
297,Lexus,LX,2003,LX 470 - 4dr SUV,(4.7L V8 4x4 5-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2003/oem/2003_lexus_lx-470_4dr-suv_base_fq_oem_1_400.jpg,SUV,192.5,76.4,72.8,112.2,5590,6860,V8,235,32,, Four wheel drive , 5-speed automatic, Gas, Premium unleaded (required),25.4, 12/16 mpg,39.1,58.6,42.3,61.3,38.9,57.9,34.3,61.1,19.1
298,Lexus,LX,2004,LX 470 - 4dr SUV,(4.7L V8 4x4 5-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2003/oem/2003_lexus_lx-470_4dr-suv_base_fq_oem_1_400.jpg,SUV,192.5,76.4,72.8,112.2,5590,6860,V8,235,32,, Four wheel drive , 5-speed automatic, Gas, Premium unleaded (required),25.4, 12/16 mpg,39.1,58.6,42.3,61.3,38.9,57.9,34.3,61.1,19.1
299,Lexus,LX,2005,LX 470 - 4dr SUV,(4.7L V8 4x4 5-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2003/oem/2003_lexus_lx-470_4dr-suv_base_fq_oem_1_400.jpg,SUV,192.5,76.4,72.8,112.2,5590,6860,V8,235,32,, Four wheel drive , 5-speed automatic, Gas, Regular unleaded,25.4, 12/16 mpg,39.1,58.6,42.3,61.3,38.9,57.9,34.3,61.1,19.1
300,Lexus,LX,2006,LX 470 - 4dr SUV,(4.7L V8 4x4 5-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2006/ei/2006_lexus_lx-470_4dr-suv_base_pr_ei_1_400.jpg,SUV,192.5,76.4,72.8,112.2,5590,6860,V8,275,32, Variable, Four wheel drive , 5-speed automatic, Gas, Regular unleaded,25.4, 12/15 mpg,39.1,58.6,42.3,61.3,38.9,57.9,34.3,61.1,19.1
301,Lexus,LX,2007,LX 470 - 4dr SUV,(4.7L V8 4x4 5-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2007/oem/2007_lexus_lx-470_4dr-suv_base_fq_oem_2_400.jpg,SUV,192.5,76.4,72.8,112.2,5590,6860,V8,268,32, Variable, Four wheel drive , 5-speed automatic, Gas, Regular unleaded,25.4, 12/15 mpg,39.1,58.6,42.3,61.3,38.9,57.9,34.3,61.1,19.1
302,Lexus,LX,2008,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2008/oem/2008_lexus_lx-570_4dr-suv_base_fq_oem_1_400.jpg,SUV,196.5,77.6,75.6,112.2,5995,7275,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/18 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
303,Lexus,LX,2009,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2008/oem/2008_lexus_lx-570_4dr-suv_base_fq_oem_1_400.jpg,SUV,196.5,77.6,75.6,112.2,5995,7275,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/18 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
304,Lexus,LX,2010,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2010/oem/2010_lexus_lx-570_4dr-suv_base_fq_oem_2_400.jpg,SUV,196.5,77.6,75.6,112.2,5995,7275,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/18 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
305,Lexus,LX,2011,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2011/oem/2011_lexus_lx-570_4dr-suv_base_fq_oem_2_400.jpg,SUV,196.5,77.6,75.6,112.2,5995,7275,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/18 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
306,Lexus,LX,2013,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2013/oem/2013_lexus_lx-570_4dr-suv_base_fq_oem_8_400.jpg,SUV,197,77.6,75.6,112.2,6000,7385,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/17 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
307,Lexus,LX,2014,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2013/oem/2013_lexus_lx-570_4dr-suv_base_fq_oem_8_400.jpg,SUV,197,77.6,75.6,112.2,6000,7385,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/17 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
308,Lexus,LX,2015,LX 570 - 4dr SUV,(5.7L V8 4x4 6-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2013/oem/2013_lexus_lx-570_4dr-suv_base_fq_oem_8_400.jpg,SUV,197,77.6,75.6,112.2,6000,7385,V8,383,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 12/17 mpg,38.3,58.8,42.9,61,38.9,58.5,34.4,61.4,15.5
309,Lexus,LX,2016,LX 570 - 4dr SUV,(5.7L V8 4x4 8-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2016/oem/2016_lexus_lx-570_4dr-suv_base_fq_oem_2_400.jpg,SUV,199.4,78,73.4,112.2,6000,7385,V8,383,32, Variable, Four wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 13/18 mpg,38.3,58.2,42.3,61.3,38.9,58.1,36,61.6,9.1
310,Lexus,LX,2017,LX 570 - 4dr SUV,(5.7L V8 4x4 8-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-570/2017/oem/2017_lexus_lx-570_4dr-suv_base_fq_oem_1_400.jpg,SUV,199.4,78,75.2,112.2,6000,7385,V8,383,32, Variable, Four wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (recommended),24.6, 13/18 mpg,38.3,58.7,42.9,61,38.9,58.5,34.4,59.1,9.1
311,Lexus,NX,2015,NX 200t - 4dr SUV,(2.0L 4-cyl. Turbo 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2015/oem/2015_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,3940,5090,I4,235,16, Variable, Front wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
312,Lexus,NX,2015,NX 200t - 4dr SUV,(2.0L 4-cyl. Turbo AWD 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2015/oem/2015_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,4050,5200,I4,235,16, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 21/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
313,Lexus,NX,2015,NX 200t F SPORT - 4dr SUV,(2.0L 4-cyl. Turbo 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2015/oem/2015_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,3940,5090,I4,235,16, Variable, Front wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
314,Lexus,NX,2015,NX 200t F SPORT - 4dr SUV,(2.0L 4-cyl. Turbo AWD 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2015/oem/2015_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,4050,5200,I4,235,16, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 21/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
315,Lexus,NX,2015,NX 300h - 4dr SUV,(2.5L 4-cyl. Hybrid CVT Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-300h/2015/oem/2015_lexus_nx-300h_4dr-suv_base_fq_oem_3_400.jpg,SUV,182.3,73.6,64.8,104.7,4055,5145,I4,194,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.8, 35/31 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,16.7
316,Lexus,NX,2015,NX 300h - 4dr SUV,(2.5L 4-cyl. Hybrid AWD CVT Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-300h/2015/oem/2015_lexus_nx-300h_4dr-suv_base_fq_oem_3_400.jpg,SUV,182.3,73.6,64.8,104.7,4180,5335,I4,194,16, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.8, 33/30 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,16.7
317,Lexus,NX,2016,NX 200t - 4dr SUV,(2.0L 4-cyl. Turbo 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2016/oem/2016_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,3940,5090,I4,235,16, Variable, Front wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
318,Lexus,NX,2016,NX 200t - 4dr SUV,(2.0L 4-cyl. Turbo AWD 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2016/oem/2016_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,4050,5200,I4,235,16, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
319,Lexus,NX,2016,NX 200t F SPORT - 4dr SUV,(2.0L 4-cyl. Turbo 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2016/oem/2016_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,3940,5090,I4,235,16, Variable, Front wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
320,Lexus,NX,2016,NX 200t F SPORT - 4dr SUV,(2.0L 4-cyl. Turbo AWD 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2016/oem/2016_lexus_nx-200t_4dr-suv_base_fq_oem_4_400.jpg,SUV,182.3,73.6,64.8,104.7,4050,5200,I4,235,16, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/27 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,17.7
321,Lexus,NX,2016,NX 300h Base - 4dr SUV,(2.5L 4-cyl. Hybrid CVT Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-300h/2016/oem/2016_lexus_nx-300h_4dr-suv_base_fq_oem_1_400.jpg,SUV,182.3,73.6,64.8,104.7,4055,5145,I4,194,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.8, 35/31 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,16.8
322,Lexus,NX,2016,NX 300h Base - 4dr SUV,(2.5L 4-cyl. Hybrid AWD CVT Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-300h/2016/oem/2016_lexus_nx-300h_4dr-suv_base_fq_oem_1_400.jpg,SUV,182.3,73.6,64.8,104.7,4180,5335,I4,194,16, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.8, 33/30 mpg,38.2,55.1,42.8,57.3,38.1,53.9,36.1,55.3,16.8
323,Lexus,NX,2017,NX 200t - 4dr SUV,(2.0L 4-cyl. Turbo 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2017/oem/2017_lexus_nx-200t_4dr-suv_f-sport_fq_oem_6_400.jpg,SUV,182.3,73.6,64.8,104.7,3940,5090,I4,235,16, Variable, Front wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,37.4,55.1,42.8,57.3,38,53.9,36.1,55.3,17.7
324,Lexus,NX,2017,NX 200t - 4dr SUV,(2.0L 4-cyl. Turbo AWD 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2017/oem/2017_lexus_nx-200t_4dr-suv_f-sport_fq_oem_6_400.jpg,SUV,182.3,73.6,64.8,104.7,4050,5200,I4,235,16, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,37.4,55.1,42.8,57.3,38,53.9,36.1,55.3,17.7
325,Lexus,NX,2017,NX 200t F SPORT - 4dr SUV,(2.0L 4-cyl. Turbo 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2017/oem/2017_lexus_nx-200t_4dr-suv_f-sport_fq_oem_6_400.jpg,SUV,182.3,73.6,64.8,104.7,3940,5090,I4,235,16, Variable, Front wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/28 mpg,37.4,55.1,42.8,57.3,38,53.9,36.1,55.3,17.7
326,Lexus,NX,2017,NX 200t F SPORT - 4dr SUV,(2.0L 4-cyl. Turbo AWD 6-speed Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-200t/2017/oem/2017_lexus_nx-200t_4dr-suv_f-sport_fq_oem_6_400.jpg,SUV,182.3,73.6,64.8,104.7,4050,5200,I4,235,16, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),15.9, 22/27 mpg,37.4,55.1,42.8,57.3,38,53.9,36.1,55.3,17.7
327,Lexus,NX,2017,NX 300h - 4dr SUV,(2.5L 4-cyl. Hybrid AWD CVT Automatic)                     ,Compact crossover SUV,https://media.ed.edmunds-media.com/lexus/nx-300h/2017/oem/2017_lexus_nx-300h_4dr-suv_base_fq_oem_1_400.jpg,SUV,182.3,73.6,64.8,104.7,4180,5335,I4,194,16, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.8, 33/30 mpg,37.4,55.1,42.8,57.3,38,53.9,36.1,55.3,16.8
328,Lexus,RC,2015,RC 350 - Coupe,(3.5L V6 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-350/2015/oem/2015_lexus_rc-350_coupe_base_fq_oem_5_400.jpg,Coupe,184.8,72.4,54.9,107.5,3748,,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,39,53.9,45.7,54.7,34.8,44.9,27.3,50.8,10.4
329,Lexus,RC,2015,RC 350 - Coupe,(3.5L V6 AWD 6-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-350/2015/oem/2015_lexus_rc-350_coupe_base_fq_oem_5_400.jpg,Coupe,184.8,72.4,55.1,107.5,3891,,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,39,53.9,45.7,54.7,34.8,44.9,27.3,50.8,10.4
330,Lexus,RC,2015,RC F - Coupe,(5.0L V8 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-f/2015/oem/2015_lexus_rc-f_coupe_base_fq_oem_8_400.jpg,Coupe,185.2,72.6,54.7,107.5,3958,,V8,467,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 16/25 mpg,37.8,53.9,45.4,50.7,35,47.8,27.3,46.1,10.1
331,Lexus,RC,2016,RC 300 - Coupe,(3.5L V6 AWD 6-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-300/2016/oem/2016_lexus_rc-300_coupe_base_fq_oem_1_400.jpg,Coupe,184.8,72.4,55.1,107.5,3891,4949,V6,255,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
332,Lexus,RC,2016,RC 350 - Coupe,(3.5L V6 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-350/2016/oem/2016_lexus_rc-350_coupe_base_fq_oem_3_400.jpg,Coupe,184.8,72.4,54.9,107.5,3748,4828,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
333,Lexus,RC,2016,RC 350 - Coupe,(3.5L V6 AWD 6-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-350/2016/oem/2016_lexus_rc-350_coupe_base_fq_oem_3_400.jpg,Coupe,184.8,72.4,55.1,107.5,3891,4949,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
334,Lexus,RC,2016,RC F - Coupe,(5.0L V8 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-f/2016/oem/2016_lexus_rc-f_coupe_base_fq_oem_1_400.jpg,Coupe,185.2,72.6,54.7,107.5,3958,,V8,467,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 16/25 mpg,37.8,53.9,45.4,50.7,35,47.8,27.3,46.1,10.1
335,Lexus,RC,2017,RC 200t - Coupe,(2.0L 4-cyl. Turbo 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-200t/2017/oem/2017_lexus_rc-200t_coupe_base_fq_oem_3_400.jpg,Coupe,184.8,72.4,54.9,107.5,3737,4820,I4,241,16, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 22/32 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
336,Lexus,RC,2017,RC 300 - Coupe,(3.5L V6 AWD 6-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-300/2017/oem/2017_lexus_rc-300_coupe_base_fq_oem_1_400.jpg,Coupe,184.8,72.4,55.1,107.5,3891,4949,V6,255,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
337,Lexus,RC,2017,RC 350 - Coupe,(3.5L V6 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-350/2017/oem/2017_lexus_rc-350_coupe_base_fq_oem_1_400.jpg,Coupe,184.8,72.4,54.9,107.5,3748,4828,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
338,Lexus,RC,2017,RC 350 - Coupe,(3.5L V6 AWD 6-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-350/2017/oem/2017_lexus_rc-350_coupe_base_fq_oem_1_400.jpg,Coupe,184.8,72.4,55.1,107.5,3891,4949,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,39,53.9,45.4,54.7,34.8,44.9,27.3,50.8,10.4
339,Lexus,RC,2017,RC F - Coupe,(5.0L V8 8-speed Automatic)                     ,Sport compact car,https://media.ed.edmunds-media.com/lexus/rc-f/2017/oem/2017_lexus_rc-f_coupe_base_fq_oem_1_400.jpg,Coupe,185.2,72.6,54.7,107.5,3958,,V8,467,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 16/25 mpg,39,53.9,45.4,50.7,34.8,47.8,27.3,46.1,10.1
340,Lexus,RX,1999,RX 300 - 4dr SUV,(3.0L V6 4-speed Automatic)                     ,Mid-size crossover SUV,https://media.ed.edmunds-media.com/lexus/rx-300/1999/oem/1999_lexus_rx-300_4dr-suv_base_fq_oem_2_400.jpg,SUV,180.1,71.5,65.7,103.1,3692,4950,V6,220,,, Front wheel drive , 4-speed automatic, Gas, Regular unleaded,17.2, 17/22 mpg,39.5,55.2,40.7,57.8,39.2,55.2,36.4,57,30.4
341,Lexus,RX,1999,RX 300 - 4dr SUV,(3.0L V6 AWD 4-speed Automatic)                     ,Mid-size crossover SUV,https://media.ed.edmunds-media.com/lexus/rx-300/1999/oem/1999_lexus_rx-300_4dr-suv_base_fq_oem_2_400.jpg,SUV,180.1,71.5,65.7,103.1,3900,4950,V6,220,,, All wheel drive , 4-speed automatic, Gas, Regular unleaded,17.2, 17/20 mpg,39.5,55.2,40.7,57.8,39.2,55.2,36.4,57,30.4
